Date,yyyy-mm-dd,FCH4 Value,AVG FCH4,Standardized FCH4 AVG
5/10/2019,,14.857,,
5/10/2019,,21.754,,
5/12/2019,,9.617,,
5/12/2019,,11.731,,
5/12/2019,,22.063,,
5/13/2019,,22.421,,
5/13/2019,,28.188,,
5/14/2019,,22.748,,
5/14/2019,,18.654,,
5/15/2019,,31.632,,
5/15/2019,,8.69,,
5/15/2019,,22.419,,
5/16/2019,,37.251,,
5/16/2019,,25.365,,
5/16/2019,,23.733,,
5/16/2019,,38.54,,
5/16/2019,,22.421,,
5/16/2019,,40.297,,
5/16/2019,,33.411,,
5/16/2019,,28.061,,
5/16/2019,,30.24,,
5/16/2019,,24.569,,
5/16/2019,,24.583,,
5/17/2019,,53.956,,
5/18/2019,,28.202,,
5/18/2019,,39.483,,
5/18/2019,,27.203,,
5/18/2019,,21.974,,
5/18/2019,,23.733,,
5/18/2019,,20.101,,
5/18/2019,,20.389,,
5/19/2019,,28.329,,
5/19/2019,,18.352,,
5/19/2019,,26.961,,
5/19/2019,,10.777,,
5/19/2019,,44.827,,
5/19/2019,,30.726,,
5/20/2019,,36.133,,
5/21/2019,,12.832,,
5/21/2019,,17.555,,
5/21/2019,,8.359,,
5/21/2019,,23.658,,
5/23/2019,,22.345,,
5/23/2019,,33.266,,
5/23/2019,,15.872,,
5/24/2019,,22.857,,
5/24/2019,,19.043,,
5/24/2019,,23.165,,
5/24/2019,,30.794,,
5/25/2019,,36.011,,
5/25/2019,,70.812,,
5/26/2019,,43.176,,
5/26/2019,,45.126,,
5/27/2019,,37.693,,
5/27/2019,,44.699,,
5/28/2019,,34.478,,
5/29/2019,,44.454,,
5/29/2019,,47.197,,
5/30/2019,,36.01,,
6/5/2019,,50.887,,
6/5/2019,,63.816,,
6/5/2019,,43.351,,
6/5/2019,,44.639,,
6/9/2019,,14.381,,
6/10/2019,,14.077,,
6/11/2019,,51.023,,
6/11/2019,,66.576,,
6/12/2019,,70.561,,
6/13/2019,,66.833,,
6/14/2019,,53.526,,
6/14/2019,,54.754,,
6/16/2019,,34.998,,
6/16/2019,,67.967,,
6/17/2019,,42.099,,
6/21/2019,,42.202,,
6/21/2019,,78.84,,
6/21/2019,,66.074,,
6/21/2019,,40.715,,
6/26/2019,,57.141,,
6/26/2019,,61.333,,
6/26/2019,,69.093,,
6/26/2019,,53.053,,
6/26/2019,,52.883,,
6/26/2019,,60.837,,
6/28/2019,,67.096,,
6/30/2019,,51.218,,
7/1/2019,,61.858,,
7/1/2019,,62.7,,
7/4/2019,,72.978,,
7/4/2019,,67.096,,
7/9/2019,,53.587,,
7/10/2019,,60.634,,
7/12/2019,,78.298,,
7/13/2019,,31.043,,
7/17/2019,,63.794,,
7/19/2019,,71.001,,
7/19/2019,,66.072,,
7/22/2019,,68.922,,
7/23/2019,,48.899,,
7/26/2019,,67.49,,
7/29/2019,,54.942,,
8/7/2019,,74.463,,
8/7/2019,,60.384,,
8/7/2019,,61.002,,
8/8/2019,,77.299,,
8/11/2019,,77.645,,
8/14/2019,,71.154,,
8/21/2019,,51.034,,
8/22/2019,,75.644,,
8/22/2019,,72.7,,
8/26/2019,,66.092,,
8/27/2019,,67.028,,
8/27/2019,,58.701,,
8/27/2019,,56.815,,
8/28/2019,,46.11,,
8/29/2019,,72.811,,
9/11/2019,,52.162,,
9/11/2019,,50.364,,
9/12/2019,,57.902,,
10/3/2019,,46.017,,
10/3/2019,,54.663,,
10/6/2019,,48.22,,
10/7/2019,,33.477,,
10/7/2019,,53.3,,
10/7/2019,,5.68,,
10/13/2019,,39.97,,
10/14/2019,,40.029,,
10/14/2019,,41.011,,
10/14/2019,,32.436,,
10/14/2019,,37.59,,
10/14/2019,,57.589,,
10/15/2019,,40.153,,
10/16/2019,,44.029,,
10/16/2019,,36.513,,
10/16/2019,,44.497,,
10/19/2019,,44.657,,
10/19/2019,,47.655,,
10/24/2019,,41.631,,
10/24/2019,,43.202,,
10/27/2019,,44.82,,
10/27/2019,,48.85,,
10/27/2019,,35.836,,
10/27/2019,,31.982,,
10/28/2019,,27.98,,
10/28/2019,,33.477,,
10/28/2019,,33.191,,
10/28/2019,,37.251,,
10/29/2019,,30.034,,
10/29/2019,,9.403,,
10/29/2019,,16.589,,
10/29/2019,,43.948,,
10/30/2019,,20.729,,
10/30/2019,,24.057,,
10/30/2019,,34.639,,
10/30/2019,,28.168,,
10/30/2019,,35.836,,
10/30/2019,,35.481,,
10/30/2019,,35.127,,
10/30/2019,,23.893,,
10/30/2019,,12.681,,
10/30/2019,,24.557,,
10/30/2019,,17.549,,
10/31/2019,,26.864,,
10/31/2019,,35.045,,
10/31/2019,,29.182,,
10/31/2019,,38.538,,
11/1/2019,,29.051,,
11/2/2019,,20.559,,
11/2/2019,,25.417,,
11/2/2019,,34.513,,
11/2/2019,,40.77,,
11/2/2019,,26.632,,
11/2/2019,,35.218,,
11/2/2019,,23.851,,
11/4/2019,,25.919,,
11/5/2019,,14.785,,
11/5/2019,,18.688,,
11/5/2019,,21.636,,
11/5/2019,,36.878,,
11/5/2019,,17.568,,
11/5/2019,,14.693,,
11/6/2019,,13.075,,
11/6/2019,,19.093,,
11/6/2019,,19.005,,
11/6/2019,,32.054,,
11/6/2019,,34.31,,
11/6/2019,,30.971,,
11/6/2019,,14.478,,
11/6/2019,,14.768,,
11/6/2019,,11.828,,
11/6/2019,,11.768,,
11/6/2019,,10.291,,
11/7/2019,,9.914,,
11/7/2019,,12.603,,
11/7/2019,,35.173,,
11/7/2019,,14.381,,
11/9/2019,,35.491,,
11/9/2019,,25.696,,
11/9/2019,,27.447,,
11/10/2019,,17.772,,
11/10/2019,,20.144,,
11/10/2019,,14.513,,
11/10/2019,,21.571,,
11/10/2019,,18.57,,
11/10/2019,,16.446,,
11/10/2019,,12.705,,
11/10/2019,,14.893,,
11/10/2019,,18.86,,
11/10/2019,,12.923,,
11/10/2019,,12.846,,
11/11/2019,,14.342,,
11/11/2019,,12.45,,
11/11/2019,,20.491,,
11/11/2019,,23.592,,
11/11/2019,,23.909,,
11/11/2019,,11.191,,
11/11/2019,,11.283,,
11/11/2019,,8.856,,
11/12/2019,,9.409,,
11/13/2019,,11.961,,
11/20/2019,,4.975,,
11/20/2019,,12.053,,
11/20/2019,,19.383,,
11/21/2019,,17.022,,
11/21/2019,,13.919,,
11/21/2019,,23.567,,
11/21/2019,,19.395,,
11/22/2019,,24.697,,
11/22/2019,,19.237,,
11/23/2019,,16.88,,
11/23/2019,,22.42,,
11/24/2019,,23.349,,
11/24/2019,,12.398,,
11/24/2019,,22.084,,
11/24/2019,,21.815,,
11/24/2019,,13.469,,
11/25/2019,,18.185,,
11/25/2019,,20.307,,
11/26/2019,,23.406,,
11/26/2019,,17.653,,
11/26/2019,,10.028,,
11/26/2019,,19.157,,
11/26/2019,,13.582,,
11/26/2019,,22.207,,
11/26/2019,,17.718,,
11/26/2019,,24.708,,
11/26/2019,,16.459,,
11/26/2019,,18.76,,
11/26/2019,,19.177,,
11/26/2019,,23.657,,
11/26/2019,,21.826,,
11/27/2019,,14.317,,
11/27/2019,,21.274,,
11/27/2019,,20.622,,
11/27/2019,,20.559,,
11/27/2019,,20.102,,
11/27/2019,,20.036,,
11/27/2019,,19.821,,
11/27/2019,,16.564,,
11/27/2019,,18.406,,
11/28/2019,,15.513,,
11/28/2019,,18.802,,
11/28/2019,,12.38,,
11/28/2019,,15.183,,
11/28/2019,,14.677,,
11/28/2019,,19.782,,
11/28/2019,,7.646,,
11/28/2019,,14.77,,
11/29/2019,,13.943,,
11/29/2019,,14.966,,
11/29/2019,,17.481,,
11/29/2019,,13.754,,
11/29/2019,,11.001,,
11/29/2019,,19.46,,
11/29/2019,,20.822,,
11/29/2019,,19.669,,
11/29/2019,,18.018,,
11/30/2019,,15.465,,
11/30/2019,,18.978,,
11/30/2019,,13.352,,
11/30/2019,,16.946,,
12/1/2019,,19.745,,
12/1/2019,,15.309,,
12/1/2019,,19.289,,
12/1/2019,,14.639,,
12/1/2019,,15.523,,
12/1/2019,,20.23,,
12/3/2019,,16.313,,
12/3/2019,,19.282,,
12/3/2019,,17.093,,
12/3/2019,,15.163,,
12/3/2019,,17.886,,
12/3/2019,,14.9,,
12/3/2019,,10.908,,
12/4/2019,,13.811,,
12/4/2019,,13.13,,
12/4/2019,,17.644,,
12/4/2019,,23.474,,
12/4/2019,,12.701,,
12/5/2019,,18.387,,
12/5/2019,,10.71,,
12/5/2019,,22.297,,
12/5/2019,,16.636,,
12/6/2019,,20.347,,
12/6/2019,,13.075,,
12/6/2019,,13.426,,
12/6/2019,,18.94,,
12/6/2019,,9.307,,
12/8/2019,,15.89,,
12/8/2019,,18.379,,
12/8/2019,,17.689,,
12/8/2019,,17.978,,
12/8/2019,,17.113,,
12/8/2019,,17.892,,
12/8/2019,,17.322,,
12/8/2019,,15.064,,
12/9/2019,,17.747,,
12/9/2019,,18.918,,
12/9/2019,,19.417,,
12/9/2019,,21.054,,
12/9/2019,,24.387,,
12/10/2019,,17.655,,
12/10/2019,,7.065,,
12/10/2019,,14.581,,
12/10/2019,,14.136,,
12/10/2019,,18.914,,
12/10/2019,,10.288,,
12/17/2019,,19.075,,
12/17/2019,,13.776,,
12/17/2019,,8.334,,
12/19/2019,,13.192,,
12/19/2019,,8.767,,
12/19/2019,,14.893,,
12/19/2019,,7.568,,
12/19/2019,,20.4,,
12/20/2019,,15.796,,
12/21/2019,,9.314,,
12/23/2019,,21.333,,
12/23/2019,,14.353,,
12/23/2019,,8.449,,
12/23/2019,,11.182,,
12/23/2019,,15.088,,
12/25/2019,,9.915,,
12/26/2019,,19.365,,
12/27/2019,,17.673,,
12/28/2019,,12.991,,
12/29/2019,,13.057,,
12/30/2019,,13.728,,
12/31/2019,,13.469,,
12/31/2019,,24.436,,
12/31/2019,,10.446,,
12/31/2019,,12.862,,
12/31/2019,,15.574,,
12/31/2019,,12.732,,
12/31/2019,,9.905,,
12/31/2019,,13.384,,
12/31/2019,,14.466,,
1/7/2020,,12.985,,
1/7/2020,,12.832,,
1/7/2020,,10.913,,
1/7/2020,,9.235,,
1/7/2020,,13.183,,
1/7/2020,,11.131,,
1/7/2020,,13.407,,
1/7/2020,,13.297,,
1/7/2020,,14.923,,
1/7/2020,,11.17,,
1/7/2020,,16.036,,
1/8/2020,,13.349,,
1/8/2020,,18.379,,
1/8/2020,,31.324,,
1/8/2020,,19.155,,
1/9/2020,,12.17,,
1/9/2020,,11.731,,
1/9/2020,,13.394,,
1/9/2020,,9.742,,
1/9/2020,,11.423,,
1/10/2020,,14.485,,
1/10/2020,,11.081,,
1/10/2020,,9.58,,
1/10/2020,,12.1,,
1/10/2020,,11.979,,
1/10/2020,,14.082,,
1/10/2020,,13.674,,
1/10/2020,,11.881,,
1/10/2020,,12.638,,
1/10/2020,,9.926,,
1/10/2020,,6.645,,
1/10/2020,,9.934,,
1/11/2020,,6.707,,
1/11/2020,,6.421,,
1/11/2020,,10.993,,
1/11/2020,,9.15,,
1/11/2020,,9.121,,
1/11/2020,,10.676,,
1/11/2020,,11.401,,
1/11/2020,,14.09,,
1/11/2020,,11.44,,
1/11/2020,,10.133,,
1/12/2020,,13.203,,
1/12/2020,,8.955,,
1/12/2020,,9.176,,
1/12/2020,,9.341,,
1/13/2020,,11.16,,
1/14/2020,,12.923,,
1/14/2020,,8.119,,
1/14/2020,,12.133,,
1/15/2020,,7.955,,
1/15/2020,,7.349,,
1/15/2020,,11.171,,
1/22/2020,,8.486,,
1/22/2020,,15.151,,
1/22/2020,,10.616,,
1/23/2020,,15.782,,
1/23/2020,,9.418,,
1/23/2020,,9.394,,
1/23/2020,,10.351,,
1/23/2020,,10.45,,
1/23/2020,,8.077,,
1/23/2020,,13.836,,
1/23/2020,,8.842,,
1/23/2020,,12.097,,
1/24/2020,,9.83,,
1/24/2020,,7.982,,
1/24/2020,,10.45,,
1/24/2020,,10.179,,
1/24/2020,,10.925,,
1/24/2020,,11.528,,
1/24/2020,,11.818,,
1/24/2020,,11.502,,
1/24/2020,,11.13,,
1/24/2020,,10.872,,
1/25/2020,,12.035,,
1/25/2020,,12.196,,
1/25/2020,,11.089,,
1/25/2020,,13.034,,
1/25/2020,,11.033,,
1/25/2020,,10.339,,
1/25/2020,,14.5,,
1/25/2020,,11.784,,
1/25/2020,,7.188,,
1/25/2020,,11.784,,
1/25/2020,,13.412,,
1/25/2020,,8.382,,
1/25/2020,,10.2,,
1/25/2020,,11.475,,
1/26/2020,,10.089,,
1/26/2020,,15.524,,
1/26/2020,,10.045,,
1/26/2020,,12.726,,
1/26/2020,,13.37,,
1/27/2020,,9.445,,
1/27/2020,,9.753,,
1/27/2020,,5.729,,
1/27/2020,,12.374,,
1/27/2020,,13.643,,
1/27/2020,,9.474,,
1/27/2020,,14.428,,
1/27/2020,,11.227,,
1/27/2020,,13.751,,
1/27/2020,,14.488,,
1/27/2020,,13.143,,
1/28/2020,,11.501,,
1/28/2020,,7.854,,
1/29/2020,,5.78,,
1/29/2020,,9.056,,
2/1/2020,,10.363,,
2/1/2020,,8.284,,
2/1/2020,,6.851,,
2/1/2020,,6.552,,
2/1/2020,,11.353,,
2/1/2020,,8.42,,
2/1/2020,,7.98,,
2/1/2020,,7.384,,
2/2/2020,,25.479,,
2/2/2020,,7.731,,
2/2/2020,,13.85,,
2/2/2020,,12.339,,
2/2/2020,,12.929,,
2/2/2020,,9.874,,
2/2/2020,,9.071,,
2/2/2020,,9.409,,
2/2/2020,,5.538,,
2/2/2020,,11.767,,
2/3/2020,,11.415,,
2/3/2020,,7.552,,
2/3/2020,,8.58,,
2/3/2020,,8.123,,
2/3/2020,,9.111,,
2/3/2020,,11.92,,
2/3/2020,,12.112,,
2/3/2020,,12.738,,
2/3/2020,,11.206,,
2/3/2020,,8.955,,
2/3/2020,,7.333,,
2/4/2020,,8.883,,
2/4/2020,,8.121,,
2/4/2020,,16.346,,
2/4/2020,,14.766,,
2/4/2020,,13.322,,
2/4/2020,,11.989,,
2/4/2020,,9.171,,
2/4/2020,,8.42,,
2/5/2020,,11.696,,
2/6/2020,,10.463,,
2/6/2020,,12.363,,
2/6/2020,,10.921,,
2/6/2020,,6.701,,
2/6/2020,,5.696,,
2/6/2020,,12.545,,
2/7/2020,,11.242,,
2/7/2020,,9.162,,
2/7/2020,,8.383,,
2/7/2020,,9.243,,
2/7/2020,,8.921,,
2/7/2020,,9.289,,
2/7/2020,,7.796,,
2/7/2020,,8.733,,
2/7/2020,,8.14,,
2/8/2020,,48.836,,
2/8/2020,,6.906,,
2/9/2020,,5.78,,
2/9/2020,,9.222,,
2/9/2020,,9.57,,
2/9/2020,,8.244,,
2/9/2020,,9.406,,
2/9/2020,,6.893,,
2/10/2020,,13.319,,
2/10/2020,,6.888,,
2/10/2020,,9.576,,
2/11/2020,,10.476,,
2/11/2020,,9.174,,
2/11/2020,,10.11,,
2/11/2020,,9.627,,
2/12/2020,,9.47,,
2/12/2020,,12.246,,
2/12/2020,,9.479,,
2/12/2020,,8.82,,
2/12/2020,,8.479,,
2/12/2020,,8.82,,
2/12/2020,,9.451,,
2/13/2020,,9.89,,
2/13/2020,,7.179,,
2/13/2020,,10.664,,
2/13/2020,,6.566,,
2/13/2020,,9.175,,
2/13/2020,,17.288,,
2/15/2020,,10.751,,
2/15/2020,,9.603,,
2/15/2020,,4.001,,
2/15/2020,,4.253,,
2/15/2020,,3.746,,
2/15/2020,,9.674,,
2/15/2020,,6.704,,
2/15/2020,,8.056,,
2/15/2020,,8.026,,
2/15/2020,,8.773,,
2/15/2020,,5.916,,
2/16/2020,,6.413,,
2/16/2020,,5.752,,
2/16/2020,,5.712,,
2/16/2020,,10.245,,
2/16/2020,,8.129,,
2/17/2020,,6.14,,
2/17/2020,,7.729,,
2/17/2020,,6.724,,
2/17/2020,,7.523,,
2/17/2020,,11.085,,
2/17/2020,,9.684,,
2/17/2020,,8.842,,
2/18/2020,,6.123,,
2/18/2020,,8.983,,
2/18/2020,,5.296,,
2/18/2020,,7.481,,
2/18/2020,,7.48,,
2/18/2020,,8.014,,
2/18/2020,,8.035,,
2/18/2020,,7.887,,
2/18/2020,,9.11,,
2/18/2020,,5.001,,
2/19/2020,,10.808,,
2/19/2020,,24.46,,
2/19/2020,,24.572,,
2/19/2020,,11.192,,
2/19/2020,,6.75,,
2/19/2020,,8.46,,
2/19/2020,,7.539,,
2/19/2020,,10.948,,
2/19/2020,,9.376,,
2/19/2020,,7.633,,
2/19/2020,,7.21,,
2/20/2020,,9.886,,
2/21/2020,,9.846,,
2/21/2020,,14.516,,
2/22/2020,,12.236,,
2/23/2020,,9.581,,
2/23/2020,,5.834,,
2/23/2020,,9.001,,
2/23/2020,,7.406,,
2/23/2020,,5.642,,
2/23/2020,,5.458,,
2/23/2020,,3.768,,
2/24/2020,,22.511,,
2/24/2020,,17.183,,
2/24/2020,,8.673,,
2/24/2020,,10.065,,
2/24/2020,,15.606,,
2/24/2020,,10.517,,
2/24/2020,,5.792,,
2/25/2020,,15.144,,
2/25/2020,,48.046,,
2/25/2020,,9.056,,
2/25/2020,,13.298,,
2/25/2020,,13.679,,
2/25/2020,,8.173,,
2/25/2020,,7.082,,
2/25/2020,,9.343,,
2/25/2020,,7.415,,
2/25/2020,,8.276,,
2/26/2020,,8.359,,
2/26/2020,,3.407,,
2/26/2020,,8.511,,
2/26/2020,,11.022,,
2/26/2020,,11.706,,
2/26/2020,,8.788,,
2/26/2020,,9.496,,
2/26/2020,,8.771,,
2/26/2020,,11.271,,
2/26/2020,,9.487,,
2/26/2020,,7.666,,
2/26/2020,,5.656,,
2/26/2020,,7.373,,
2/27/2020,,5.261,,
2/27/2020,,8.924,,
2/27/2020,,9.019,,
2/27/2020,,10.802,,
2/27/2020,,7.597,,
2/27/2020,,7.356,,
2/28/2020,,13.885,,
2/28/2020,,25.787,,
2/28/2020,,11.445,,
2/28/2020,,11.022,,
2/28/2020,,7.251,,
2/28/2020,,8.208,,
2/29/2020,,46.11,,
3/1/2020,,9.58,,
3/1/2020,,7.469,,
3/1/2020,,6.238,,
3/2/2020,,9.524,,
3/2/2020,,7.204,,
3/2/2020,,9.396,,
3/2/2020,,9.787,,
3/2/2020,,9.263,,
3/2/2020,,10.343,,
3/3/2020,,12.456,,
3/3/2020,,10.122,,
3/3/2020,,9.901,,
3/3/2020,,10.045,,
3/3/2020,,9.481,,
3/3/2020,,8.601,,
3/3/2020,,6.84,,
3/4/2020,,6.479,,
3/4/2020,,7.805,,
3/4/2020,,10.15,,
3/4/2020,,6.592,,
3/5/2020,,10.616,,
3/5/2020,,10.099,,
3/5/2020,,9.473,,
3/5/2020,,8.601,,
3/5/2020,,7.076,,
3/5/2020,,7.296,,
3/5/2020,,6.893,,
3/5/2020,,6.642,,
3/6/2020,,7.891,,
3/7/2020,,14.21,,
3/8/2020,,3.762,,
3/8/2020,,16.557,,
3/9/2020,,9.846,,
3/9/2020,,6.965,,
3/9/2020,,9.783,,
3/9/2020,,8.518,,
3/9/2020,,8.804,,
3/9/2020,,13.203,,
3/9/2020,,9.915,,
3/9/2020,,8.79,,
3/9/2020,,7.442,,
3/9/2020,,7.329,,
3/9/2020,,8.668,,
3/9/2020,,7.128,,
3/9/2020,,9.162,,
3/10/2020,,5.135,,
3/10/2020,,7.345,,
3/10/2020,,8.793,,
3/11/2020,,20.225,,
3/12/2020,,10.264,,
3/12/2020,,10.053,,
3/12/2020,,7.72,,
3/12/2020,,8.479,,
3/12/2020,,8.596,,
3/12/2020,,6.888,,
3/12/2020,,8.043,,
3/13/2020,,8.686,,
3/13/2020,,8.563,,
3/13/2020,,10.751,,
3/13/2020,,9.901,,
3/13/2020,,3.23,,
3/13/2020,,8.603,,
3/13/2020,,7.411,,
3/13/2020,,6.789,,
3/13/2020,,7.946,,
3/13/2020,,5.911,,
3/13/2020,,6.782,,
3/14/2020,,6.061,,
3/14/2020,,12.408,,
3/14/2020,,8.13,,
3/14/2020,,10.256,,
3/14/2020,,5.51,,
3/14/2020,,8.224,,
3/14/2020,,8.68,,
3/14/2020,,9.121,,
3/14/2020,,7.777,,
3/14/2020,,8.956,,
3/14/2020,,12.22,,
3/15/2020,,4.651,,
3/16/2020,,13.952,,
3/16/2020,,7.929,,
3/16/2020,,10.779,,
3/16/2020,,7.5,,
3/17/2020,,9.297,,
3/17/2020,,11.444,,
3/17/2020,,6.567,,
3/18/2020,,16.181,,
3/18/2020,,17.731,,
3/18/2020,,4.389,,
3/19/2020,,13.542,,
3/19/2020,,11.445,,
3/19/2020,,11.922,,
3/19/2020,,9.304,,
3/19/2020,,11.767,,
3/19/2020,,8.512,,
3/20/2020,,5.228,,
3/20/2020,,9.044,,
3/20/2020,,8.686,,
3/20/2020,,8.129,,
3/20/2020,,7.281,,
3/20/2020,,12.211,,
3/20/2020,,9.181,,
3/20/2020,,9.389,,
3/20/2020,,6.48,,
3/20/2020,,8.013,,
3/20/2020,,6.024,,
3/22/2020,,8.652,,
3/23/2020,,13.392,,
3/23/2020,,11.909,,
3/23/2020,,10.032,,
3/23/2020,,7.399,,
3/25/2020,,6.018,,
3/25/2020,,8.137,,
3/25/2020,,7.383,,
3/25/2020,,11.103,,
3/25/2020,,3.564,,
3/25/2020,,7.658,,
3/26/2020,,3.497,,
3/26/2020,,12.22,,
3/27/2020,,7.283,,
3/28/2020,,5.677,,
3/28/2020,,10.096,,
3/28/2020,,12.925,,
3/28/2020,,10.373,,
3/28/2020,,7.185,,
3/28/2020,,3.566,,
3/28/2020,,4.397,,
3/28/2020,,6.767,,
3/28/2020,,6.74,,
3/28/2020,,6.334,,
3/28/2020,,3.528,,
3/29/2020,,5.595,,
3/29/2020,,8.893,,
3/29/2020,,5.94,,
3/29/2020,,5.189,,
3/29/2020,,6.832,,
3/29/2020,,5.616,,
3/29/2020,,10.537,,
3/29/2020,,8.314,,
3/29/2020,,5.621,,
3/29/2020,,5.606,,
3/29/2020,,7.213,,
3/29/2020,,4.227,,
3/30/2020,,7.811,,
3/30/2020,,19.901,,
3/30/2020,,4.055,,
3/30/2020,,1.09,,
3/31/2020,,12.175,,
3/31/2020,,5.589,,
3/31/2020,,12.025,,
3/31/2020,,4.978,,
3/31/2020,,8.812,,
4/1/2020,,6.238,,
4/1/2020,,6.254,,
4/1/2020,,7.078,,
4/1/2020,,10.49,,
4/1/2020,,16.028,,
4/3/2020,,8.588,,
4/3/2020,,7.613,,
4/3/2020,,7.071,,
4/3/2020,,7.212,,
4/3/2020,,7.023,,
4/4/2020,,4.44,,
4/4/2020,,8.125,,
4/4/2020,,15.302,,
4/4/2020,,7.977,,
4/6/2020,,13.08,,
4/6/2020,,28.752,,
4/7/2020,,28.663,,
4/7/2020,,31.363,,
4/8/2020,,15.141,,
4/8/2020,,14.266,,
4/8/2020,,31.913,,
4/8/2020,,21.804,,
4/8/2020,,21.967,,
4/9/2020,,27.247,,
4/9/2020,,22.447,,
4/9/2020,,17.837,,
4/9/2020,,25.385,,
4/9/2020,,25.994,,
4/10/2020,,17.583,,
4/10/2020,,10.846,,
4/11/2020,,18.862,,
4/11/2020,,24.182,,
4/11/2020,,20.255,,
4/11/2020,,20.244,,
4/11/2020,,27.196,,
4/11/2020,,27.203,,
4/11/2020,,19.955,,
4/11/2020,,23.665,,
4/12/2020,,22.197,,
4/12/2020,,25.226,,
4/13/2020,,15.979,,
4/13/2020,,16.181,,
4/13/2020,,17.429,,
4/13/2020,,19.928,,
4/13/2020,,21.434,,
4/13/2020,,20.2,,
4/13/2020,,18.832,,
4/14/2020,,11.363,,
4/14/2020,,11.642,,
4/14/2020,,9.623,,
4/14/2020,,10.36,,
4/14/2020,,11.192,,
4/14/2020,,12.053,,
4/14/2020,,21.914,,
4/14/2020,,24.248,,
4/14/2020,,18.853,,
4/14/2020,,19.64,,
4/14/2020,,17.916,,
4/14/2020,,21.806,,
4/14/2020,,14.478,,
4/14/2020,,18.297,,
4/14/2020,,13.097,,
4/14/2020,,14.769,,
4/15/2020,,10.294,,
4/15/2020,,11.296,,
4/15/2020,,7.109,,
4/15/2020,,8.703,,
4/15/2020,,12.425,,
4/15/2020,,16.716,,
4/15/2020,,21.056,,
4/15/2020,,18.506,,
4/15/2020,,22.125,,
4/15/2020,,22.583,,
4/15/2020,,24.3,,
4/15/2020,,24.153,,
4/15/2020,,17.344,,
4/15/2020,,15.176,,
4/15/2020,,15.629,,
4/16/2020,,6.436,,
4/16/2020,,13.407,,
4/16/2020,,12.371,,
4/16/2020,,12.377,,
4/16/2020,,22.207,,
4/16/2020,,16.026,,
4/16/2020,,24.092,,
4/17/2020,,17.251,,
4/17/2020,,16.631,,
4/17/2020,,22.698,,
4/18/2020,,27.193,,
4/19/2020,,18.832,,
4/19/2020,,15.524,,
4/19/2020,,20.622,,
4/19/2020,,22.466,,
4/20/2020,,22.676,,
4/20/2020,,20.919,,
4/20/2020,,22.125,,
4/21/2020,,21.453,,
4/21/2020,,25.93,,
4/21/2020,,23.169,,
4/21/2020,,33.62,,
4/21/2020,,21.413,,
4/22/2020,,32.974,,
4/22/2020,,7.065,,
4/22/2020,,5.815,,
4/22/2020,,7.955,,
4/22/2020,,11.784,,
4/22/2020,,16.888,,
4/23/2020,,22.181,,
4/23/2020,,20.151,,
4/24/2020,,20.95,,
4/24/2020,,17.031,,
4/25/2020,,18.145,,
4/25/2020,,14.295,,
4/25/2020,,29.756,,
4/25/2020,,22.744,,
4/26/2020,,21.479,,
4/26/2020,,21.03,,
4/27/2020,,38.107,,
4/28/2020,,20.225,,
4/28/2020,,32.142,,
4/29/2020,,25.717,,
4/29/2020,,15.276,,
4/29/2020,,14.274,,
4/29/2020,,35.099,,
4/29/2020,,17.481,,
4/30/2020,,16.827,,
4/30/2020,,18.836,,
5/2/2020,,21.799,,
5/3/2020,,19.487,,
5/3/2020,,24.469,,
5/3/2020,,21.804,,
5/3/2020,,27.974,,
5/3/2020,,15.662,,
5/3/2020,,30.118,,
5/3/2020,,32.724,,
5/4/2020,,21.557,,
5/4/2020,,3.78,,
5/4/2020,,23.123,,
5/4/2020,,30.733,,
5/5/2020,,27.366,,
5/5/2020,,22.746,,
5/5/2020,,18.594,,
5/5/2020,,26.799,,
5/5/2020,,11.291,,
5/6/2020,,31.913,,
5/6/2020,,33.138,,
5/6/2020,,43.161,,
5/6/2020,,29.416,,
5/6/2020,,30.178,,
5/7/2020,,36.36,,
5/7/2020,,24.33,,
5/7/2020,,34.198,,
5/7/2020,,40.312,,
5/7/2020,,22.447,,
5/8/2020,,28.285,,
5/8/2020,,31.632,,
5/8/2020,,27.974,,
5/8/2020,,32.013,,
5/8/2020,,28.271,,
5/9/2020,,12.965,,
5/9/2020,,33.384,,
5/10/2020,,39.075,,
5/10/2020,,52.697,,
5/10/2020,,37.051,,
5/11/2020,,14.633,,
5/11/2020,,22.653,,
5/11/2020,,33.186,,
5/11/2020,,30.24,,
5/11/2020,,52.293,,
5/12/2020,,25.339,,
5/12/2020,,15.183,,
5/12/2020,,34.481,,
5/12/2020,,44.47,,
5/14/2020,,38.788,,
5/14/2020,,41.905,,
5/14/2020,,31.32,,
5/15/2020,,24.978,,
5/15/2020,,37.902,,
5/15/2020,,32.416,,
5/15/2020,,26.283,,
5/15/2020,,34.468,,
5/16/2020,,40.865,,
5/16/2020,,10.245,,
5/17/2020,,12.329,,
5/17/2020,,20.988,,
5/17/2020,,24.671,,
5/17/2020,,30.071,,
5/17/2020,,32.166,,
5/17/2020,,35.468,,
5/17/2020,,17.954,,
5/17/2020,,25.791,,
5/18/2020,,37.855,,
5/18/2020,,38.504,,
5/18/2020,,35.806,,
5/19/2020,,33.888,,
5/19/2020,,36.414,,
5/19/2020,,41.891,,
5/20/2020,,39.956,,
5/21/2020,,30.057,,
